agreement,disagreement,number,subject_index,verb_index,completed
De man begrijpt,De man begrijpen,singular,1,2,De man begrijpt de persoon.
De persoon observeert,De persoon observeren,singular,1,2,De persoon observeert de persoon.
De persoon bemoedigt,De persoon bemoedigen,singular,1,2,De persoon bemoedigt de persoon.
De persoon vermijdt,De persoon vermijden,singular,1,2,De persoon vermijdt de persoon.
De persoon stimuleert,De persoon stimuleren,singular,1,2,De persoon stimuleert de persoon.
De persoon groet,De persoon groeten,singular,1,2,De persoon groet de persoon.
De persoon ontmoedigt,De persoon ontmoedigen,singular,1,2,De persoon ontmoedigt de persoon.
De persoon onthoudt,De persoon onthouden,singular,1,2,De persoon onthoudt de persoon.
De persoon bewondert,De persoon bewonderen,singular,1,2,De persoon bewondert de persoon.
De persoon bekritiseert,De persoon bekritiseren,singular,1,2,De persoon bekritiseert de persoon.
De persoon inspireert,De persoon inspireren,singular,1,2,De persoon inspireert de persoon.
De persoon kent,De persoon kennen,singular,1,2,De persoon kent de persoon.
De persoon begrijpt,De persoon begrijpen,singular,1,2,De persoon begrijpt de persoon.
De boer observeert,De boer observeren,singular,1,2,De boer observeert de persoon.
De boer bemoedigt,De boer bemoedigen,singular,1,2,De boer bemoedigt de persoon.
De boer vermijdt,De boer vermijden,singular,1,2,De boer vermijdt de persoon.
De boer stimuleert,De boer stimuleren,singular,1,2,De boer stimuleert de persoon.
De boer groet,De boer groeten,singular,1,2,De boer groet de persoon.
De boer ontmoedigt,De boer ontmoedigen,singular,1,2,De boer ontmoedigt de persoon.
De boer onthoudt,De boer onthouden,singular,1,2,De boer onthoudt de persoon.
De boer bewondert,De boer bewonderen,singular,1,2,De boer bewondert de persoon.
De boer bekritiseert,De boer bekritiseren,singular,1,2,De boer bekritiseert de persoon.
De boer inspireert,De boer inspireren,singular,1,2,De boer inspireert de persoon.
De boer kent,De boer kennen,singular,1,2,De boer kent de persoon.
De boer begrijpt,De boer begrijpen,singular,1,2,De boer begrijpt de persoon.
De timmerman observeert,De timmerman observeren,singular,1,2,De timmerman observeert de persoon.
De timmerman bemoedigt,De timmerman bemoedigen,singular,1,2,De timmerman bemoedigt de persoon.
De timmerman vermijdt,De timmerman vermijden,singular,1,2,De timmerman vermijdt de persoon.
De timmerman stimuleert,De timmerman stimuleren,singular,1,2,De timmerman stimuleert de persoon.
De timmerman groet,De timmerman groeten,singular,1,2,De timmerman groet de persoon.
De timmerman ontmoedigt,De timmerman ontmoedigen,singular,1,2,De timmerman ontmoedigt de persoon.
De timmerman onthoudt,De timmerman onthouden,singular,1,2,De timmerman onthoudt de persoon.
De timmerman bewondert,De timmerman bewonderen,singular,1,2,De timmerman bewondert de persoon.
De timmerman bekritiseert,De timmerman bekritiseren,singular,1,2,De timmerman bekritiseert de persoon.
De timmerman inspireert,De timmerman inspireren,singular,1,2,De timmerman inspireert de persoon.
De timmerman kent,De timmerman kennen,singular,1,2,De timmerman kent de persoon.
De timmerman begrijpt,De timmerman begrijpen,singular,1,2,De timmerman begrijpt de persoon.
De advocaat observeert,De advocaat observeren,singular,1,2,De advocaat observeert de persoon.
De advocaat bemoedigt,De advocaat bemoedigen,singular,1,2,De advocaat bemoedigt de persoon.
De advocaat vermijdt,De advocaat vermijden,singular,1,2,De advocaat vermijdt de persoon.
De advocaat stimuleert,De advocaat stimuleren,singular,1,2,De advocaat stimuleert de persoon.
De advocaat groet,De advocaat groeten,singular,1,2,De advocaat groet de persoon.
De advocaat ontmoedigt,De advocaat ontmoedigen,singular,1,2,De advocaat ontmoedigt de persoon.
De advocaat onthoudt,De advocaat onthouden,singular,1,2,De advocaat onthoudt de persoon.
De advocaat bewondert,De advocaat bewonderen,singular,1,2,De advocaat bewondert de persoon.
De advocaat bekritiseert,De advocaat bekritiseren,singular,1,2,De advocaat bekritiseert de persoon.
De advocaat inspireert,De advocaat inspireren,singular,1,2,De advocaat inspireert de persoon.
De advocaat kent,De advocaat kennen,singular,1,2,De advocaat kent de persoon.
De advocaat begrijpt,De advocaat begrijpen,singular,1,2,De advocaat begrijpt de persoon.
De tante observeert,De tante observeren,singular,1,2,De tante observeert de persoon.
De tante bemoedigt,De tante bemoedigen,singular,1,2,De tante bemoedigt de persoon.
De tante vermijdt,De tante vermijden,singular,1,2,De tante vermijdt de persoon.
De tante stimuleert,De tante stimuleren,singular,1,2,De tante stimuleert de persoon.
De tante groet,De tante groeten,singular,1,2,De tante groet de persoon.
De tante ontmoedigt,De tante ontmoedigen,singular,1,2,De tante ontmoedigt de persoon.
De tante onthoudt,De tante onthouden,singular,1,2,De tante onthoudt de persoon.
De tante bewondert,De tante bewonderen,singular,1,2,De tante bewondert de persoon.
De tante bekritiseert,De tante bekritiseren,singular,1,2,De tante bekritiseert de persoon.
De tante inspireert,De tante inspireren,singular,1,2,De tante inspireert de persoon.
De tante kent,De tante kennen,singular,1,2,De tante kent de persoon.
De tante begrijpt,De tante begrijpen,singular,1,2,De tante begrijpt de persoon.
De leraar observeert,De leraar observeren,singular,1,2,De leraar observeert de persoon.
De leraar bemoedigt,De leraar bemoedigen,singular,1,2,De leraar bemoedigt de persoon.
De leraar vermijdt,De leraar vermijden,singular,1,2,De leraar vermijdt de persoon.
De leraar stimuleert,De leraar stimuleren,singular,1,2,De leraar stimuleert de persoon.
De leraar groet,De leraar groeten,singular,1,2,De leraar groet de persoon.
De leraar ontmoedigt,De leraar ontmoedigen,singular,1,2,De leraar ontmoedigt de persoon.
De leraar onthoudt,De leraar onthouden,singular,1,2,De leraar onthoudt de persoon.
De leraar bewondert,De leraar bewonderen,singular,1,2,De leraar bewondert de persoon.
De leraar bekritiseert,De leraar bekritiseren,singular,1,2,De leraar bekritiseert de persoon.
De leraar inspireert,De leraar inspireren,singular,1,2,De leraar inspireert de persoon.
De leraar kent,De leraar kennen,singular,1,2,De leraar kent de persoon.
De leraar begrijpt,De leraar begrijpen,singular,1,2,De leraar begrijpt de persoon.
De zanger observeert,De zanger observeren,singular,1,2,De zanger observeert de persoon.
De zanger bemoedigt,De zanger bemoedigen,singular,1,2,De zanger bemoedigt de persoon.
De zanger vermijdt,De zanger vermijden,singular,1,2,De zanger vermijdt de persoon.
De zanger stimuleert,De zanger stimuleren,singular,1,2,De zanger stimuleert de persoon.
De zanger groet,De zanger groeten,singular,1,2,De zanger groet de persoon.
De zanger ontmoedigt,De zanger ontmoedigen,singular,1,2,De zanger ontmoedigt de persoon.
De zanger onthoudt,De zanger onthouden,singular,1,2,De zanger onthoudt de persoon.
De zanger bewondert,De zanger bewonderen,singular,1,2,De zanger bewondert de persoon.
De zanger bekritiseert,De zanger bekritiseren,singular,1,2,De zanger bekritiseert de persoon.
De zanger inspireert,De zanger inspireren,singular,1,2,De zanger inspireert de persoon.
De zanger kent,De zanger kennen,singular,1,2,De zanger kent de persoon.
De zanger begrijpt,De zanger begrijpen,singular,1,2,De zanger begrijpt de persoon.
De atleet observeert,De atleet observeren,singular,1,2,De atleet observeert de persoon.
De atleet bemoedigt,De atleet bemoedigen,singular,1,2,De atleet bemoedigt de persoon.
De atleet vermijdt,De atleet vermijden,singular,1,2,De atleet vermijdt de persoon.
De atleet stimuleert,De atleet stimuleren,singular,1,2,De atleet stimuleert de persoon.
De atleet groet,De atleet groeten,singular,1,2,De atleet groet de persoon.
De atleet ontmoedigt,De atleet ontmoedigen,singular,1,2,De atleet ontmoedigt de persoon.
De atleet onthoudt,De atleet onthouden,singular,1,2,De atleet onthoudt de persoon.
De atleet bewondert,De atleet bewonderen,singular,1,2,De atleet bewondert de persoon.
De atleet bekritiseert,De atleet bekritiseren,singular,1,2,De atleet bekritiseert de persoon.
De atleet inspireert,De atleet inspireren,singular,1,2,De atleet inspireert de persoon.
De atleet kent,De atleet kennen,singular,1,2,De atleet kent de persoon.
De atleet begrijpt,De atleet begrijpen,singular,1,2,De atleet begrijpt de persoon.
De vader observeert,De vader observeren,singular,1,2,De vader observeert de persoon.
De vader bemoedigt,De vader bemoedigen,singular,1,2,De vader bemoedigt de persoon.
De vader vermijdt,De vader vermijden,singular,1,2,De vader vermijdt de persoon.
De vader stimuleert,De vader stimuleren,singular,1,2,De vader stimuleert de persoon.
De vader groet,De vader groeten,singular,1,2,De vader groet de persoon.
De vader ontmoedigt,De vader ontmoedigen,singular,1,2,De vader ontmoedigt de persoon.
De vader onthoudt,De vader onthouden,singular,1,2,De vader onthoudt de persoon.
De vader bewondert,De vader bewonderen,singular,1,2,De vader bewondert de persoon.
De vader bekritiseert,De vader bekritiseren,singular,1,2,De vader bekritiseert de persoon.
De vader inspireert,De vader inspireren,singular,1,2,De vader inspireert de persoon.
De vader kent,De vader kennen,singular,1,2,De vader kent de persoon.
De vader begrijpt,De vader begrijpen,singular,1,2,De vader begrijpt de persoon.
De vriend observeert,De vriend observeren,singular,1,2,De vriend observeert de persoon.
De vriend bemoedigt,De vriend bemoedigen,singular,1,2,De vriend bemoedigt de persoon.
De vriend vermijdt,De vriend vermijden,singular,1,2,De vriend vermijdt de persoon.
De vriend stimuleert,De vriend stimuleren,singular,1,2,De vriend stimuleert de persoon.
De vriend groet,De vriend groeten,singular,1,2,De vriend groet de persoon.
De vriend ontmoedigt,De vriend ontmoedigen,singular,1,2,De vriend ontmoedigt de persoon.
De vriend onthoudt,De vriend onthouden,singular,1,2,De vriend onthoudt de persoon.
De vriend bewondert,De vriend bewonderen,singular,1,2,De vriend bewondert de persoon.
De vriend bekritiseert,De vriend bekritiseren,singular,1,2,De vriend bekritiseert de persoon.
De vriend inspireert,De vriend inspireren,singular,1,2,De vriend inspireert de persoon.
De vriend kent,De vriend kennen,singular,1,2,De vriend kent de persoon.
De vriend begrijpt,De vriend begrijpen,singular,1,2,De vriend begrijpt de persoon.
De ooms observeren,De ooms observeert,plural,1,2,De ooms observeren de persoon.
De ooms bemoedigen,De ooms bemoedigt,plural,1,2,De ooms bemoedigen de persoon.
De ooms vermijden,De ooms vermijdt,plural,1,2,De ooms vermijden de persoon.
De ooms stimuleren,De ooms stimuleert,plural,1,2,De ooms stimuleren de persoon.
De ooms groeten,De ooms groet,plural,1,2,De ooms groeten de persoon.
De ooms ontmoedigen,De ooms ontmoedigt,plural,1,2,De ooms ontmoedigen de persoon.
De ooms onthouden,De ooms onthoudt,plural,1,2,De ooms onthouden de persoon.
De ooms bewonderen,De ooms bewondert,plural,1,2,De ooms bewonderen de persoon.
De ooms bekritiseren,De ooms bekritiseert,plural,1,2,De ooms bekritiseren de persoon.
De ooms inspireren,De ooms inspireert,plural,1,2,De ooms inspireren de persoon.
De ooms kennen,De ooms kent,plural,1,2,De ooms kennen de persoon.
De ooms begrijpen,De ooms begrijpt,plural,1,2,De ooms begrijpen de persoon.
De doktoren observeren,De doktoren observeert,plural,1,2,De doktoren observeren de persoon.
De doktoren bemoedigen,De doktoren bemoedigt,plural,1,2,De doktoren bemoedigen de persoon.
De doktoren vermijden,De doktoren vermijdt,plural,1,2,De doktoren vermijden de persoon.
De doktoren stimuleren,De doktoren stimuleert,plural,1,2,De doktoren stimuleren de persoon.
De doktoren groeten,De doktoren groet,plural,1,2,De doktoren groeten de persoon.
De doktoren ontmoedigen,De doktoren ontmoedigt,plural,1,2,De doktoren ontmoedigen de persoon.
De doktoren onthouden,De doktoren onthoudt,plural,1,2,De doktoren onthouden de persoon.
De doktoren bewonderen,De doktoren bewondert,plural,1,2,De doktoren bewonderen de persoon.
De doktoren bekritiseren,De doktoren bekritiseert,plural,1,2,De doktoren bekritiseren de persoon.
De doktoren inspireren,De doktoren inspireert,plural,1,2,De doktoren inspireren de persoon.
De doktoren kennen,De doktoren kent,plural,1,2,De doktoren kennen de persoon.
De doktoren begrijpen,De doktoren begrijpt,plural,1,2,De doktoren begrijpen de persoon.
De venten observeren,De venten observeert,plural,1,2,De venten observeren de persoon.
De venten bemoedigen,De venten bemoedigt,plural,1,2,De venten bemoedigen de persoon.
De venten vermijden,De venten vermijdt,plural,1,2,De venten vermijden de persoon.
De venten stimuleren,De venten stimuleert,plural,1,2,De venten stimuleren de persoon.
De venten groeten,De venten groet,plural,1,2,De venten groeten de persoon.
De venten ontmoedigen,De venten ontmoedigt,plural,1,2,De venten ontmoedigen de persoon.
De venten onthouden,De venten onthoudt,plural,1,2,De venten onthouden de persoon.
De venten bewonderen,De venten bewondert,plural,1,2,De venten bewonderen de persoon.
De venten bekritiseren,De venten bekritiseert,plural,1,2,De venten bekritiseren de persoon.
De venten inspireren,De venten inspireert,plural,1,2,De venten inspireren de persoon.
De venten kennen,De venten kent,plural,1,2,De venten kennen de persoon.
De venten begrijpen,De venten begrijpt,plural,1,2,De venten begrijpen de persoon.
De jongens observeren,De jongens observeert,plural,1,2,De jongens observeren de persoon.
De jongens bemoedigen,De jongens bemoedigt,plural,1,2,De jongens bemoedigen de persoon.
De jongens vermijden,De jongens vermijdt,plural,1,2,De jongens vermijden de persoon.
De jongens stimuleren,De jongens stimuleert,plural,1,2,De jongens stimuleren de persoon.
De jongens groeten,De jongens groet,plural,1,2,De jongens groeten de persoon.
De jongens ontmoedigen,De jongens ontmoedigt,plural,1,2,De jongens ontmoedigen de persoon.
De jongens onthouden,De jongens onthoudt,plural,1,2,De jongens onthouden de persoon.
De jongens bewonderen,De jongens bewondert,plural,1,2,De jongens bewonderen de persoon.
De jongens bekritiseren,De jongens bekritiseert,plural,1,2,De jongens bekritiseren de persoon.
De jongens inspireren,De jongens inspireert,plural,1,2,De jongens inspireren de persoon.
De jongens kennen,De jongens kent,plural,1,2,De jongens kennen de persoon.
De jongens begrijpen,De jongens begrijpt,plural,1,2,De jongens begrijpen de persoon.
De vrouwen observeren,De vrouwen observeert,plural,1,2,De vrouwen observeren de persoon.
De vrouwen bemoedigen,De vrouwen bemoedigt,plural,1,2,De vrouwen bemoedigen de persoon.
De vrouwen vermijden,De vrouwen vermijdt,plural,1,2,De vrouwen vermijden de persoon.
De vrouwen stimuleren,De vrouwen stimuleert,plural,1,2,De vrouwen stimuleren de persoon.
De vrouwen groeten,De vrouwen groet,plural,1,2,De vrouwen groeten de persoon.
De vrouwen ontmoedigen,De vrouwen ontmoedigt,plural,1,2,De vrouwen ontmoedigen de persoon.
De vrouwen onthouden,De vrouwen onthoudt,plural,1,2,De vrouwen onthouden de persoon.
De vrouwen bewonderen,De vrouwen bewondert,plural,1,2,De vrouwen bewonderen de persoon.
De vrouwen bekritiseren,De vrouwen bekritiseert,plural,1,2,De vrouwen bekritiseren de persoon.
De vrouwen inspireren,De vrouwen inspireert,plural,1,2,De vrouwen inspireren de persoon.
De vrouwen kennen,De vrouwen kent,plural,1,2,De vrouwen kennen de persoon.
De vrouwen begrijpen,De vrouwen begrijpt,plural,1,2,De vrouwen begrijpen de persoon.
De moeders observeren,De moeders observeert,plural,1,2,De moeders observeren de persoon.
De moeders bemoedigen,De moeders bemoedigt,plural,1,2,De moeders bemoedigen de persoon.
De moeders vermijden,De moeders vermijdt,plural,1,2,De moeders vermijden de persoon.
De moeders stimuleren,De moeders stimuleert,plural,1,2,De moeders stimuleren de persoon.
De moeders groeten,De moeders groet,plural,1,2,De moeders groeten de persoon.
De moeders ontmoedigen,De moeders ontmoedigt,plural,1,2,De moeders ontmoedigen de persoon.
De moeders onthouden,De moeders onthoudt,plural,1,2,De moeders onthouden de persoon.
De moeders bewonderen,De moeders bewondert,plural,1,2,De moeders bewonderen de persoon.
De moeders bekritiseren,De moeders bekritiseert,plural,1,2,De moeders bekritiseren de persoon.
De moeders inspireren,De moeders inspireert,plural,1,2,De moeders inspireren de persoon.
De moeders kennen,De moeders kent,plural,1,2,De moeders kennen de persoon.
De moeders begrijpen,De moeders begrijpt,plural,1,2,De moeders begrijpen de persoon.
De meiden observeren,De meiden observeert,plural,1,2,De meiden observeren de persoon.
De meiden bemoedigen,De meiden bemoedigt,plural,1,2,De meiden bemoedigen de persoon.
De meiden vermijden,De meiden vermijdt,plural,1,2,De meiden vermijden de persoon.
De meiden stimuleren,De meiden stimuleert,plural,1,2,De meiden stimuleren de persoon.
De meiden groeten,De meiden groet,plural,1,2,De meiden groeten de persoon.
De meiden ontmoedigen,De meiden ontmoedigt,plural,1,2,De meiden ontmoedigen de persoon.
De meiden onthouden,De meiden onthoudt,plural,1,2,De meiden onthouden de persoon.
De meiden bewonderen,De meiden bewondert,plural,1,2,De meiden bewonderen de persoon.
De meiden bekritiseren,De meiden bekritiseert,plural,1,2,De meiden bekritiseren de persoon.
De meiden inspireren,De meiden inspireert,plural,1,2,De meiden inspireren de persoon.
De meiden kennen,De meiden kent,plural,1,2,De meiden kennen de persoon.
De meiden begrijpen,De meiden begrijpt,plural,1,2,De meiden begrijpen de persoon.
De dichters observeren,De dichters observeert,plural,1,2,De dichters observeren de persoon.
De dichters bemoedigen,De dichters bemoedigt,plural,1,2,De dichters bemoedigen de persoon.
De dichters vermijden,De dichters vermijdt,plural,1,2,De dichters vermijden de persoon.
De dichters stimuleren,De dichters stimuleert,plural,1,2,De dichters stimuleren de persoon.
De dichters groeten,De dichters groet,plural,1,2,De dichters groeten de persoon.
De dichters ontmoedigen,De dichters ontmoedigt,plural,1,2,De dichters ontmoedigen de persoon.
De dichters onthouden,De dichters onthoudt,plural,1,2,De dichters onthouden de persoon.
De dichters bewonderen,De dichters bewondert,plural,1,2,De dichters bewonderen de persoon.
De dichters bekritiseren,De dichters bekritiseert,plural,1,2,De dichters bekritiseren de persoon.
De dichters inspireren,De dichters inspireert,plural,1,2,De dichters inspireren de persoon.
De dichters kennen,De dichters kent,plural,1,2,De dichters kennen de persoon.
De dichters begrijpen,De dichters begrijpt,plural,1,2,De dichters begrijpen de persoon.
De mannen observeren,De mannen observeert,plural,1,2,De mannen observeren de persoon.
De mannen bemoedigen,De mannen bemoedigt,plural,1,2,De mannen bemoedigen de persoon.
De mannen vermijden,De mannen vermijdt,plural,1,2,De mannen vermijden de persoon.
De mannen stimuleren,De mannen stimuleert,plural,1,2,De mannen stimuleren de persoon.
De mannen groeten,De mannen groet,plural,1,2,De mannen groeten de persoon.
De mannen ontmoedigen,De mannen ontmoedigt,plural,1,2,De mannen ontmoedigen de persoon.
De mannen onthouden,De mannen onthoudt,plural,1,2,De mannen onthouden de persoon.
De mannen bewonderen,De mannen bewondert,plural,1,2,De mannen bewonderen de persoon.
De mannen bekritiseren,De mannen bekritiseert,plural,1,2,De mannen bekritiseren de persoon.
De mannen inspireren,De mannen inspireert,plural,1,2,De mannen inspireren de persoon.
De mannen kennen,De mannen kent,plural,1,2,De mannen kennen de persoon.
De mannen begrijpen,De mannen begrijpt,plural,1,2,De mannen begrijpen de persoon.
De personen observeren,De personen observeert,plural,1,2,De personen observeren de persoon.
De personen bemoedigen,De personen bemoedigt,plural,1,2,De personen bemoedigen de persoon.
De personen vermijden,De personen vermijdt,plural,1,2,De personen vermijden de persoon.
De personen stimuleren,De personen stimuleert,plural,1,2,De personen stimuleren de persoon.
De personen groeten,De personen groet,plural,1,2,De personen groeten de persoon.
De personen ontmoedigen,De personen ontmoedigt,plural,1,2,De personen ontmoedigen de persoon.
De personen onthouden,De personen onthoudt,plural,1,2,De personen onthouden de persoon.
De personen bewonderen,De personen bewondert,plural,1,2,De personen bewonderen de persoon.
De personen bekritiseren,De personen bekritiseert,plural,1,2,De personen bekritiseren de persoon.
De personen inspireren,De personen inspireert,plural,1,2,De personen inspireren de persoon.
De personen kennen,De personen kent,plural,1,2,De personen kennen de persoon.
