agreement,disagreement,number,subject_index,verb_index,completed
De zanger boven het raam stimuleert,De zanger boven het raam stimuleren,singular,1,5,De zanger boven het raam stimuleert de persoon.
De zanger boven de boom vermijdt,De zanger boven de boom vermijden,singular,1,5,De zanger boven de boom vermijdt de persoon.
De zanger boven de boom ontmoedigt,De zanger boven de boom ontmoedigen,singular,1,5,De zanger boven de boom ontmoedigt de persoon.
De zanger boven de boom inspireert,De zanger boven de boom inspireren,singular,1,5,De zanger boven de boom inspireert de persoon.
De zanger boven de boom observeert,De zanger boven de boom observeren,singular,1,5,De zanger boven de boom observeert de persoon.
De zanger boven de boom begrijpt,De zanger boven de boom begrijpen,singular,1,5,De zanger boven de boom begrijpt de persoon.
De zanger boven de boom onthoudt,De zanger boven de boom onthouden,singular,1,5,De zanger boven de boom onthoudt de persoon.
De zanger boven de boom bekritiseert,De zanger boven de boom bekritiseren,singular,1,5,De zanger boven de boom bekritiseert de persoon.
De zanger boven de boom groet,De zanger boven de boom groeten,singular,1,5,De zanger boven de boom groet de persoon.
De zanger boven de boom bemoedigt,De zanger boven de boom bemoedigen,singular,1,5,De zanger boven de boom bemoedigt de persoon.
De zanger boven de boom kent,De zanger boven de boom kennen,singular,1,5,De zanger boven de boom kent de persoon.
De zanger boven de boom bewondert,De zanger boven de boom bewonderen,singular,1,5,De zanger boven de boom bewondert de persoon.
De zanger boven de boom stimuleert,De zanger boven de boom stimuleren,singular,1,5,De zanger boven de boom stimuleert de persoon.
De zanger boven de kat vermijdt,De zanger boven de kat vermijden,singular,1,5,De zanger boven de kat vermijdt de persoon.
De zanger boven de kat ontmoedigt,De zanger boven de kat ontmoedigen,singular,1,5,De zanger boven de kat ontmoedigt de persoon.
De zanger boven de kat inspireert,De zanger boven de kat inspireren,singular,1,5,De zanger boven de kat inspireert de persoon.
De zanger boven de kat observeert,De zanger boven de kat observeren,singular,1,5,De zanger boven de kat observeert de persoon.
De zanger boven de kat begrijpt,De zanger boven de kat begrijpen,singular,1,5,De zanger boven de kat begrijpt de persoon.
De zanger boven de kat onthoudt,De zanger boven de kat onthouden,singular,1,5,De zanger boven de kat onthoudt de persoon.
De zanger boven de kat bekritiseert,De zanger boven de kat bekritiseren,singular,1,5,De zanger boven de kat bekritiseert de persoon.
De zanger boven de kat groet,De zanger boven de kat groeten,singular,1,5,De zanger boven de kat groet de persoon.
De zanger boven de kat bemoedigt,De zanger boven de kat bemoedigen,singular,1,5,De zanger boven de kat bemoedigt de persoon.
De zanger boven de kat kent,De zanger boven de kat kennen,singular,1,5,De zanger boven de kat kent de persoon.
De zanger boven de kat bewondert,De zanger boven de kat bewonderen,singular,1,5,De zanger boven de kat bewondert de persoon.
De zanger boven de kat stimuleert,De zanger boven de kat stimuleren,singular,1,5,De zanger boven de kat stimuleert de persoon.
De zanger boven de auto vermijdt,De zanger boven de auto vermijden,singular,1,5,De zanger boven de auto vermijdt de persoon.
De zanger boven de auto ontmoedigt,De zanger boven de auto ontmoedigen,singular,1,5,De zanger boven de auto ontmoedigt de persoon.
De zanger boven de auto inspireert,De zanger boven de auto inspireren,singular,1,5,De zanger boven de auto inspireert de persoon.
De zanger boven de auto observeert,De zanger boven de auto observeren,singular,1,5,De zanger boven de auto observeert de persoon.
De zanger boven de auto begrijpt,De zanger boven de auto begrijpen,singular,1,5,De zanger boven de auto begrijpt de persoon.
De zanger boven de auto onthoudt,De zanger boven de auto onthouden,singular,1,5,De zanger boven de auto onthoudt de persoon.
De zanger boven de auto bekritiseert,De zanger boven de auto bekritiseren,singular,1,5,De zanger boven de auto bekritiseert de persoon.
De zanger boven de auto groet,De zanger boven de auto groeten,singular,1,5,De zanger boven de auto groet de persoon.
De zanger boven de auto bemoedigt,De zanger boven de auto bemoedigen,singular,1,5,De zanger boven de auto bemoedigt de persoon.
De zanger boven de auto kent,De zanger boven de auto kennen,singular,1,5,De zanger boven de auto kent de persoon.
De zanger boven de auto bewondert,De zanger boven de auto bewonderen,singular,1,5,De zanger boven de auto bewondert de persoon.
De zanger boven de auto stimuleert,De zanger boven de auto stimuleren,singular,1,5,De zanger boven de auto stimuleert de persoon.
De zanger boven de hond vermijdt,De zanger boven de hond vermijden,singular,1,5,De zanger boven de hond vermijdt de persoon.
De zanger boven de hond ontmoedigt,De zanger boven de hond ontmoedigen,singular,1,5,De zanger boven de hond ontmoedigt de persoon.
De zanger boven de hond inspireert,De zanger boven de hond inspireren,singular,1,5,De zanger boven de hond inspireert de persoon.
De zanger boven de hond observeert,De zanger boven de hond observeren,singular,1,5,De zanger boven de hond observeert de persoon.
De zanger boven de hond begrijpt,De zanger boven de hond begrijpen,singular,1,5,De zanger boven de hond begrijpt de persoon.
De zanger boven de hond onthoudt,De zanger boven de hond onthouden,singular,1,5,De zanger boven de hond onthoudt de persoon.
De zanger boven de hond bekritiseert,De zanger boven de hond bekritiseren,singular,1,5,De zanger boven de hond bekritiseert de persoon.
De zanger boven de hond groet,De zanger boven de hond groeten,singular,1,5,De zanger boven de hond groet de persoon.
De zanger boven de hond bemoedigt,De zanger boven de hond bemoedigen,singular,1,5,De zanger boven de hond bemoedigt de persoon.
De zanger boven de hond kent,De zanger boven de hond kennen,singular,1,5,De zanger boven de hond kent de persoon.
De zanger boven de hond bewondert,De zanger boven de hond bewonderen,singular,1,5,De zanger boven de hond bewondert de persoon.
De zanger boven de hond stimuleert,De zanger boven de hond stimuleren,singular,1,5,De zanger boven de hond stimuleert de persoon.
De zanger boven de stoel vermijdt,De zanger boven de stoel vermijden,singular,1,5,De zanger boven de stoel vermijdt de persoon.
De zanger boven de stoel ontmoedigt,De zanger boven de stoel ontmoedigen,singular,1,5,De zanger boven de stoel ontmoedigt de persoon.
De zanger boven de stoel inspireert,De zanger boven de stoel inspireren,singular,1,5,De zanger boven de stoel inspireert de persoon.
De zanger boven de stoel observeert,De zanger boven de stoel observeren,singular,1,5,De zanger boven de stoel observeert de persoon.
De zanger boven de stoel begrijpt,De zanger boven de stoel begrijpen,singular,1,5,De zanger boven de stoel begrijpt de persoon.
De zanger boven de stoel onthoudt,De zanger boven de stoel onthouden,singular,1,5,De zanger boven de stoel onthoudt de persoon.
De zanger boven de stoel bekritiseert,De zanger boven de stoel bekritiseren,singular,1,5,De zanger boven de stoel bekritiseert de persoon.
De zanger boven de stoel groet,De zanger boven de stoel groeten,singular,1,5,De zanger boven de stoel groet de persoon.
De zanger boven de stoel bemoedigt,De zanger boven de stoel bemoedigen,singular,1,5,De zanger boven de stoel bemoedigt de persoon.
De zanger boven de stoel kent,De zanger boven de stoel kennen,singular,1,5,De zanger boven de stoel kent de persoon.
De zanger boven de stoel bewondert,De zanger boven de stoel bewonderen,singular,1,5,De zanger boven de stoel bewondert de persoon.
De zanger boven de stoel stimuleert,De zanger boven de stoel stimuleren,singular,1,5,De zanger boven de stoel stimuleert de persoon.
De zanger naast de tafel vermijdt,De zanger naast de tafel vermijden,singular,1,5,De zanger naast de tafel vermijdt de persoon.
De zanger naast de tafel ontmoedigt,De zanger naast de tafel ontmoedigen,singular,1,5,De zanger naast de tafel ontmoedigt de persoon.
De zanger naast de tafel inspireert,De zanger naast de tafel inspireren,singular,1,5,De zanger naast de tafel inspireert de persoon.
De zanger naast de tafel observeert,De zanger naast de tafel observeren,singular,1,5,De zanger naast de tafel observeert de persoon.
De zanger naast de tafel begrijpt,De zanger naast de tafel begrijpen,singular,1,5,De zanger naast de tafel begrijpt de persoon.
De zanger naast de tafel onthoudt,De zanger naast de tafel onthouden,singular,1,5,De zanger naast de tafel onthoudt de persoon.
De zanger naast de tafel bekritiseert,De zanger naast de tafel bekritiseren,singular,1,5,De zanger naast de tafel bekritiseert de persoon.
De zanger naast de tafel groet,De zanger naast de tafel groeten,singular,1,5,De zanger naast de tafel groet de persoon.
De zanger naast de tafel bemoedigt,De zanger naast de tafel bemoedigen,singular,1,5,De zanger naast de tafel bemoedigt de persoon.
De zanger naast de tafel kent,De zanger naast de tafel kennen,singular,1,5,De zanger naast de tafel kent de persoon.
De zanger naast de tafel bewondert,De zanger naast de tafel bewonderen,singular,1,5,De zanger naast de tafel bewondert de persoon.
De zanger naast de tafel stimuleert,De zanger naast de tafel stimuleren,singular,1,5,De zanger naast de tafel stimuleert de persoon.
De zanger naast de vrachtwagen vermijdt,De zanger naast de vrachtwagen vermijden,singular,1,5,De zanger naast de vrachtwagen vermijdt de persoon.
De zanger naast de vrachtwagen ontmoedigt,De zanger naast de vrachtwagen ontmoedigen,singular,1,5,De zanger naast de vrachtwagen ontmoedigt de persoon.
De zanger naast de vrachtwagen inspireert,De zanger naast de vrachtwagen inspireren,singular,1,5,De zanger naast de vrachtwagen inspireert de persoon.
De zanger naast de vrachtwagen observeert,De zanger naast de vrachtwagen observeren,singular,1,5,De zanger naast de vrachtwagen observeert de persoon.
De zanger naast de vrachtwagen begrijpt,De zanger naast de vrachtwagen begrijpen,singular,1,5,De zanger naast de vrachtwagen begrijpt de persoon.
De zanger naast de vrachtwagen onthoudt,De zanger naast de vrachtwagen onthouden,singular,1,5,De zanger naast de vrachtwagen onthoudt de persoon.
De zanger naast de vrachtwagen bekritiseert,De zanger naast de vrachtwagen bekritiseren,singular,1,5,De zanger naast de vrachtwagen bekritiseert de persoon.
De zanger naast de vrachtwagen groet,De zanger naast de vrachtwagen groeten,singular,1,5,De zanger naast de vrachtwagen groet de persoon.
De zanger naast de vrachtwagen bemoedigt,De zanger naast de vrachtwagen bemoedigen,singular,1,5,De zanger naast de vrachtwagen bemoedigt de persoon.
De zanger naast de vrachtwagen kent,De zanger naast de vrachtwagen kennen,singular,1,5,De zanger naast de vrachtwagen kent de persoon.
De zanger naast de vrachtwagen bewondert,De zanger naast de vrachtwagen bewonderen,singular,1,5,De zanger naast de vrachtwagen bewondert de persoon.
De zanger naast de vrachtwagen stimuleert,De zanger naast de vrachtwagen stimuleren,singular,1,5,De zanger naast de vrachtwagen stimuleert de persoon.
De zanger naast de fiets vermijdt,De zanger naast de fiets vermijden,singular,1,5,De zanger naast de fiets vermijdt de persoon.
De zanger naast de fiets ontmoedigt,De zanger naast de fiets ontmoedigen,singular,1,5,De zanger naast de fiets ontmoedigt de persoon.
De zanger naast de fiets inspireert,De zanger naast de fiets inspireren,singular,1,5,De zanger naast de fiets inspireert de persoon.
De zanger naast de fiets observeert,De zanger naast de fiets observeren,singular,1,5,De zanger naast de fiets observeert de persoon.
De zanger naast de fiets begrijpt,De zanger naast de fiets begrijpen,singular,1,5,De zanger naast de fiets begrijpt de persoon.
De zanger naast de fiets onthoudt,De zanger naast de fiets onthouden,singular,1,5,De zanger naast de fiets onthoudt de persoon.
De zanger naast de fiets bekritiseert,De zanger naast de fiets bekritiseren,singular,1,5,De zanger naast de fiets bekritiseert de persoon.
De zanger naast de fiets groet,De zanger naast de fiets groeten,singular,1,5,De zanger naast de fiets groet de persoon.
De zanger naast de fiets bemoedigt,De zanger naast de fiets bemoedigen,singular,1,5,De zanger naast de fiets bemoedigt de persoon.
De zanger naast de fiets kent,De zanger naast de fiets kennen,singular,1,5,De zanger naast de fiets kent de persoon.
De zanger naast de fiets bewondert,De zanger naast de fiets bewonderen,singular,1,5,De zanger naast de fiets bewondert de persoon.
De zanger naast de fiets stimuleert,De zanger naast de fiets stimuleren,singular,1,5,De zanger naast de fiets stimuleert de persoon.
De zanger naast het bureau vermijdt,De zanger naast het bureau vermijden,singular,1,5,De zanger naast het bureau vermijdt de persoon.
De zanger naast het bureau ontmoedigt,De zanger naast het bureau ontmoedigen,singular,1,5,De zanger naast het bureau ontmoedigt de persoon.
De zanger naast het bureau inspireert,De zanger naast het bureau inspireren,singular,1,5,De zanger naast het bureau inspireert de persoon.
De zanger naast het bureau observeert,De zanger naast het bureau observeren,singular,1,5,De zanger naast het bureau observeert de persoon.
De zanger naast het bureau begrijpt,De zanger naast het bureau begrijpen,singular,1,5,De zanger naast het bureau begrijpt de persoon.
De zanger naast het bureau onthoudt,De zanger naast het bureau onthouden,singular,1,5,De zanger naast het bureau onthoudt de persoon.
De zanger naast het bureau bekritiseert,De zanger naast het bureau bekritiseren,singular,1,5,De zanger naast het bureau bekritiseert de persoon.
De zanger naast het bureau groet,De zanger naast het bureau groeten,singular,1,5,De zanger naast het bureau groet de persoon.
De zanger naast het bureau bemoedigt,De zanger naast het bureau bemoedigen,singular,1,5,De zanger naast het bureau bemoedigt de persoon.
De zanger naast het bureau kent,De zanger naast het bureau kennen,singular,1,5,De zanger naast het bureau kent de persoon.
De zanger naast het bureau bewondert,De zanger naast het bureau bewonderen,singular,1,5,De zanger naast het bureau bewondert de persoon.
De zanger naast het bureau stimuleert,De zanger naast het bureau stimuleren,singular,1,5,De zanger naast het bureau stimuleert de persoon.
De zanger naast het raam vermijdt,De zanger naast het raam vermijden,singular,1,5,De zanger naast het raam vermijdt de persoon.
De zanger naast het raam ontmoedigt,De zanger naast het raam ontmoedigen,singular,1,5,De zanger naast het raam ontmoedigt de persoon.
De zanger naast het raam inspireert,De zanger naast het raam inspireren,singular,1,5,De zanger naast het raam inspireert de persoon.
De zanger naast het raam observeert,De zanger naast het raam observeren,singular,1,5,De zanger naast het raam observeert de persoon.
De zanger naast het raam begrijpt,De zanger naast het raam begrijpen,singular,1,5,De zanger naast het raam begrijpt de persoon.
De zanger naast het raam onthoudt,De zanger naast het raam onthouden,singular,1,5,De zanger naast het raam onthoudt de persoon.
De zanger naast het raam bekritiseert,De zanger naast het raam bekritiseren,singular,1,5,De zanger naast het raam bekritiseert de persoon.
De zanger naast het raam groet,De zanger naast het raam groeten,singular,1,5,De zanger naast het raam groet de persoon.
De zanger naast het raam bemoedigt,De zanger naast het raam bemoedigen,singular,1,5,De zanger naast het raam bemoedigt de persoon.
De zanger naast het raam kent,De zanger naast het raam kennen,singular,1,5,De zanger naast het raam kent de persoon.
De zanger naast het raam bewondert,De zanger naast het raam bewonderen,singular,1,5,De zanger naast het raam bewondert de persoon.
De zanger naast het raam stimuleert,De zanger naast het raam stimuleren,singular,1,5,De zanger naast het raam stimuleert de persoon.
De zanger naast de boom vermijdt,De zanger naast de boom vermijden,singular,1,5,De zanger naast de boom vermijdt de persoon.
De zanger naast de boom ontmoedigt,De zanger naast de boom ontmoedigen,singular,1,5,De zanger naast de boom ontmoedigt de persoon.
De zanger naast de boom inspireert,De zanger naast de boom inspireren,singular,1,5,De zanger naast de boom inspireert de persoon.
De zanger naast de boom observeert,De zanger naast de boom observeren,singular,1,5,De zanger naast de boom observeert de persoon.
De zanger naast de boom begrijpt,De zanger naast de boom begrijpen,singular,1,5,De zanger naast de boom begrijpt de persoon.
De zanger naast de boom onthoudt,De zanger naast de boom onthouden,singular,1,5,De zanger naast de boom onthoudt de persoon.
De zanger naast de boom bekritiseert,De zanger naast de boom bekritiseren,singular,1,5,De zanger naast de boom bekritiseert de persoon.
De zanger naast de boom groet,De zanger naast de boom groeten,singular,1,5,De zanger naast de boom groet de persoon.
De zanger naast de boom bemoedigt,De zanger naast de boom bemoedigen,singular,1,5,De zanger naast de boom bemoedigt de persoon.
De zanger naast de boom kent,De zanger naast de boom kennen,singular,1,5,De zanger naast de boom kent de persoon.
De zanger naast de boom bewondert,De zanger naast de boom bewonderen,singular,1,5,De zanger naast de boom bewondert de persoon.
De zanger naast de boom stimuleert,De zanger naast de boom stimuleren,singular,1,5,De zanger naast de boom stimuleert de persoon.
De zanger naast de kat vermijdt,De zanger naast de kat vermijden,singular,1,5,De zanger naast de kat vermijdt de persoon.
De zanger naast de kat ontmoedigt,De zanger naast de kat ontmoedigen,singular,1,5,De zanger naast de kat ontmoedigt de persoon.
De zanger naast de kat inspireert,De zanger naast de kat inspireren,singular,1,5,De zanger naast de kat inspireert de persoon.
De zanger naast de kat observeert,De zanger naast de kat observeren,singular,1,5,De zanger naast de kat observeert de persoon.
De zanger naast de kat begrijpt,De zanger naast de kat begrijpen,singular,1,5,De zanger naast de kat begrijpt de persoon.
De zanger naast de kat onthoudt,De zanger naast de kat onthouden,singular,1,5,De zanger naast de kat onthoudt de persoon.
De zanger naast de kat bekritiseert,De zanger naast de kat bekritiseren,singular,1,5,De zanger naast de kat bekritiseert de persoon.
De zanger naast de kat groet,De zanger naast de kat groeten,singular,1,5,De zanger naast de kat groet de persoon.
De zanger naast de kat bemoedigt,De zanger naast de kat bemoedigen,singular,1,5,De zanger naast de kat bemoedigt de persoon.
De zanger naast de kat kent,De zanger naast de kat kennen,singular,1,5,De zanger naast de kat kent de persoon.
De zanger naast de kat bewondert,De zanger naast de kat bewonderen,singular,1,5,De zanger naast de kat bewondert de persoon.
De zanger naast de kat stimuleert,De zanger naast de kat stimuleren,singular,1,5,De zanger naast de kat stimuleert de persoon.
De zanger naast de auto vermijdt,De zanger naast de auto vermijden,singular,1,5,De zanger naast de auto vermijdt de persoon.
De zanger naast de auto ontmoedigt,De zanger naast de auto ontmoedigen,singular,1,5,De zanger naast de auto ontmoedigt de persoon.
De zanger naast de auto inspireert,De zanger naast de auto inspireren,singular,1,5,De zanger naast de auto inspireert de persoon.
De zanger naast de auto observeert,De zanger naast de auto observeren,singular,1,5,De zanger naast de auto observeert de persoon.
De zanger naast de auto begrijpt,De zanger naast de auto begrijpen,singular,1,5,De zanger naast de auto begrijpt de persoon.
De zanger naast de auto onthoudt,De zanger naast de auto onthouden,singular,1,5,De zanger naast de auto onthoudt de persoon.
De zanger naast de auto bekritiseert,De zanger naast de auto bekritiseren,singular,1,5,De zanger naast de auto bekritiseert de persoon.
De zanger naast de auto groet,De zanger naast de auto groeten,singular,1,5,De zanger naast de auto groet de persoon.
De zanger naast de auto bemoedigt,De zanger naast de auto bemoedigen,singular,1,5,De zanger naast de auto bemoedigt de persoon.
De zanger naast de auto kent,De zanger naast de auto kennen,singular,1,5,De zanger naast de auto kent de persoon.
De zanger naast de auto bewondert,De zanger naast de auto bewonderen,singular,1,5,De zanger naast de auto bewondert de persoon.
De zanger naast de auto stimuleert,De zanger naast de auto stimuleren,singular,1,5,De zanger naast de auto stimuleert de persoon.
De zanger naast de hond vermijdt,De zanger naast de hond vermijden,singular,1,5,De zanger naast de hond vermijdt de persoon.
De zanger naast de hond ontmoedigt,De zanger naast de hond ontmoedigen,singular,1,5,De zanger naast de hond ontmoedigt de persoon.
De zanger naast de hond inspireert,De zanger naast de hond inspireren,singular,1,5,De zanger naast de hond inspireert de persoon.
De zanger naast de hond observeert,De zanger naast de hond observeren,singular,1,5,De zanger naast de hond observeert de persoon.
De zanger naast de hond begrijpt,De zanger naast de hond begrijpen,singular,1,5,De zanger naast de hond begrijpt de persoon.
De zanger naast de hond onthoudt,De zanger naast de hond onthouden,singular,1,5,De zanger naast de hond onthoudt de persoon.
De zanger naast de hond bekritiseert,De zanger naast de hond bekritiseren,singular,1,5,De zanger naast de hond bekritiseert de persoon.
De zanger naast de hond groet,De zanger naast de hond groeten,singular,1,5,De zanger naast de hond groet de persoon.
De zanger naast de hond bemoedigt,De zanger naast de hond bemoedigen,singular,1,5,De zanger naast de hond bemoedigt de persoon.
De zanger naast de hond kent,De zanger naast de hond kennen,singular,1,5,De zanger naast de hond kent de persoon.
De zanger naast de hond bewondert,De zanger naast de hond bewonderen,singular,1,5,De zanger naast de hond bewondert de persoon.
De zanger naast de hond stimuleert,De zanger naast de hond stimuleren,singular,1,5,De zanger naast de hond stimuleert de persoon.
De zanger naast de stoel vermijdt,De zanger naast de stoel vermijden,singular,1,5,De zanger naast de stoel vermijdt de persoon.
De zanger naast de stoel ontmoedigt,De zanger naast de stoel ontmoedigen,singular,1,5,De zanger naast de stoel ontmoedigt de persoon.
De zanger naast de stoel inspireert,De zanger naast de stoel inspireren,singular,1,5,De zanger naast de stoel inspireert de persoon.
De zanger naast de stoel observeert,De zanger naast de stoel observeren,singular,1,5,De zanger naast de stoel observeert de persoon.
De zanger naast de stoel begrijpt,De zanger naast de stoel begrijpen,singular,1,5,De zanger naast de stoel begrijpt de persoon.
De zanger naast de stoel onthoudt,De zanger naast de stoel onthouden,singular,1,5,De zanger naast de stoel onthoudt de persoon.
De zanger naast de stoel bekritiseert,De zanger naast de stoel bekritiseren,singular,1,5,De zanger naast de stoel bekritiseert de persoon.
De zanger naast de stoel groet,De zanger naast de stoel groeten,singular,1,5,De zanger naast de stoel groet de persoon.
De zanger naast de stoel bemoedigt,De zanger naast de stoel bemoedigen,singular,1,5,De zanger naast de stoel bemoedigt de persoon.
De zanger naast de stoel kent,De zanger naast de stoel kennen,singular,1,5,De zanger naast de stoel kent de persoon.
De zanger naast de stoel bewondert,De zanger naast de stoel bewonderen,singular,1,5,De zanger naast de stoel bewondert de persoon.
