agreement,disagreement,number,subject_index,verb_index,completed
De tante nabij Jim groet,De tante nabij Jim groeten,singular,1,4,De tante nabij Jim groet de persoon.
De tante nabij Jim bewondert,De tante nabij Jim bewonderen,singular,1,4,De tante nabij Jim bewondert de persoon.
De tante nabij Jim kent,De tante nabij Jim kennen,singular,1,4,De tante nabij Jim kent de persoon.
De tante nabij Jim onthoudt,De tante nabij Jim onthouden,singular,1,4,De tante nabij Jim onthoudt de persoon.
De tante nabij Jim observeert,De tante nabij Jim observeren,singular,1,4,De tante nabij Jim observeert de persoon.
De tante nabij Jim vermijdt,De tante nabij Jim vermijden,singular,1,4,De tante nabij Jim vermijdt de persoon.
De tante nabij Jim bemoedigt,De tante nabij Jim bemoedigen,singular,1,4,De tante nabij Jim bemoedigt de persoon.
De tante nabij Jim inspireert,De tante nabij Jim inspireren,singular,1,4,De tante nabij Jim inspireert de persoon.
De tante nabij Jim ontmoedigt,De tante nabij Jim ontmoedigen,singular,1,4,De tante nabij Jim ontmoedigt de persoon.
De tante nabij Jim stimuleert,De tante nabij Jim stimuleren,singular,1,4,De tante nabij Jim stimuleert de persoon.
De tante nabij Jim begrijpt,De tante nabij Jim begrijpen,singular,1,4,De tante nabij Jim begrijpt de persoon.
De tante nabij Bill bekritiseert,De tante nabij Bill bekritiseren,singular,1,4,De tante nabij Bill bekritiseert de persoon.
De tante nabij Bill groet,De tante nabij Bill groeten,singular,1,4,De tante nabij Bill groet de persoon.
De tante nabij Bill bewondert,De tante nabij Bill bewonderen,singular,1,4,De tante nabij Bill bewondert de persoon.
De tante nabij Bill kent,De tante nabij Bill kennen,singular,1,4,De tante nabij Bill kent de persoon.
De tante nabij Bill onthoudt,De tante nabij Bill onthouden,singular,1,4,De tante nabij Bill onthoudt de persoon.
De tante nabij Bill observeert,De tante nabij Bill observeren,singular,1,4,De tante nabij Bill observeert de persoon.
De tante nabij Bill vermijdt,De tante nabij Bill vermijden,singular,1,4,De tante nabij Bill vermijdt de persoon.
De tante nabij Bill bemoedigt,De tante nabij Bill bemoedigen,singular,1,4,De tante nabij Bill bemoedigt de persoon.
De tante nabij Bill inspireert,De tante nabij Bill inspireren,singular,1,4,De tante nabij Bill inspireert de persoon.
De tante nabij Bill ontmoedigt,De tante nabij Bill ontmoedigen,singular,1,4,De tante nabij Bill ontmoedigt de persoon.
De tante nabij Bill stimuleert,De tante nabij Bill stimuleren,singular,1,4,De tante nabij Bill stimuleert de persoon.
De tante nabij Bill begrijpt,De tante nabij Bill begrijpen,singular,1,4,De tante nabij Bill begrijpt de persoon.
De tante achter John bekritiseert,De tante achter John bekritiseren,singular,1,4,De tante achter John bekritiseert de persoon.
De tante achter John groet,De tante achter John groeten,singular,1,4,De tante achter John groet de persoon.
De tante achter John bewondert,De tante achter John bewonderen,singular,1,4,De tante achter John bewondert de persoon.
De tante achter John kent,De tante achter John kennen,singular,1,4,De tante achter John kent de persoon.
De tante achter John onthoudt,De tante achter John onthouden,singular,1,4,De tante achter John onthoudt de persoon.
De tante achter John observeert,De tante achter John observeren,singular,1,4,De tante achter John observeert de persoon.
De tante achter John vermijdt,De tante achter John vermijden,singular,1,4,De tante achter John vermijdt de persoon.
De tante achter John bemoedigt,De tante achter John bemoedigen,singular,1,4,De tante achter John bemoedigt de persoon.
De tante achter John inspireert,De tante achter John inspireren,singular,1,4,De tante achter John inspireert de persoon.
De tante achter John ontmoedigt,De tante achter John ontmoedigen,singular,1,4,De tante achter John ontmoedigt de persoon.
De tante achter John stimuleert,De tante achter John stimuleren,singular,1,4,De tante achter John stimuleert de persoon.
De tante achter John begrijpt,De tante achter John begrijpen,singular,1,4,De tante achter John begrijpt de persoon.
De tante achter Mike bekritiseert,De tante achter Mike bekritiseren,singular,1,4,De tante achter Mike bekritiseert de persoon.
De tante achter Mike groet,De tante achter Mike groeten,singular,1,4,De tante achter Mike groet de persoon.
De tante achter Mike bewondert,De tante achter Mike bewonderen,singular,1,4,De tante achter Mike bewondert de persoon.
De tante achter Mike kent,De tante achter Mike kennen,singular,1,4,De tante achter Mike kent de persoon.
De tante achter Mike onthoudt,De tante achter Mike onthouden,singular,1,4,De tante achter Mike onthoudt de persoon.
De tante achter Mike observeert,De tante achter Mike observeren,singular,1,4,De tante achter Mike observeert de persoon.
De tante achter Mike vermijdt,De tante achter Mike vermijden,singular,1,4,De tante achter Mike vermijdt de persoon.
De tante achter Mike bemoedigt,De tante achter Mike bemoedigen,singular,1,4,De tante achter Mike bemoedigt de persoon.
De tante achter Mike inspireert,De tante achter Mike inspireren,singular,1,4,De tante achter Mike inspireert de persoon.
De tante achter Mike ontmoedigt,De tante achter Mike ontmoedigen,singular,1,4,De tante achter Mike ontmoedigt de persoon.
De tante achter Mike stimuleert,De tante achter Mike stimuleren,singular,1,4,De tante achter Mike stimuleert de persoon.
De tante achter Mike begrijpt,De tante achter Mike begrijpen,singular,1,4,De tante achter Mike begrijpt de persoon.
De tante achter Bob bekritiseert,De tante achter Bob bekritiseren,singular,1,4,De tante achter Bob bekritiseert de persoon.
De tante achter Bob groet,De tante achter Bob groeten,singular,1,4,De tante achter Bob groet de persoon.
De tante achter Bob bewondert,De tante achter Bob bewonderen,singular,1,4,De tante achter Bob bewondert de persoon.
De tante achter Bob kent,De tante achter Bob kennen,singular,1,4,De tante achter Bob kent de persoon.
De tante achter Bob onthoudt,De tante achter Bob onthouden,singular,1,4,De tante achter Bob onthoudt de persoon.
De tante achter Bob observeert,De tante achter Bob observeren,singular,1,4,De tante achter Bob observeert de persoon.
De tante achter Bob vermijdt,De tante achter Bob vermijden,singular,1,4,De tante achter Bob vermijdt de persoon.
De tante achter Bob bemoedigt,De tante achter Bob bemoedigen,singular,1,4,De tante achter Bob bemoedigt de persoon.
De tante achter Bob inspireert,De tante achter Bob inspireren,singular,1,4,De tante achter Bob inspireert de persoon.
De tante achter Bob ontmoedigt,De tante achter Bob ontmoedigen,singular,1,4,De tante achter Bob ontmoedigt de persoon.
De tante achter Bob stimuleert,De tante achter Bob stimuleren,singular,1,4,De tante achter Bob stimuleert de persoon.
De tante achter Bob begrijpt,De tante achter Bob begrijpen,singular,1,4,De tante achter Bob begrijpt de persoon.
De tante achter Barbara bekritiseert,De tante achter Barbara bekritiseren,singular,1,4,De tante achter Barbara bekritiseert de persoon.
De tante achter Barbara groet,De tante achter Barbara groeten,singular,1,4,De tante achter Barbara groet de persoon.
De tante achter Barbara bewondert,De tante achter Barbara bewonderen,singular,1,4,De tante achter Barbara bewondert de persoon.
De tante achter Barbara kent,De tante achter Barbara kennen,singular,1,4,De tante achter Barbara kent de persoon.
De tante achter Barbara onthoudt,De tante achter Barbara onthouden,singular,1,4,De tante achter Barbara onthoudt de persoon.
De tante achter Barbara observeert,De tante achter Barbara observeren,singular,1,4,De tante achter Barbara observeert de persoon.
De tante achter Barbara vermijdt,De tante achter Barbara vermijden,singular,1,4,De tante achter Barbara vermijdt de persoon.
De tante achter Barbara bemoedigt,De tante achter Barbara bemoedigen,singular,1,4,De tante achter Barbara bemoedigt de persoon.
De tante achter Barbara inspireert,De tante achter Barbara inspireren,singular,1,4,De tante achter Barbara inspireert de persoon.
De tante achter Barbara ontmoedigt,De tante achter Barbara ontmoedigen,singular,1,4,De tante achter Barbara ontmoedigt de persoon.
De tante achter Barbara stimuleert,De tante achter Barbara stimuleren,singular,1,4,De tante achter Barbara stimuleert de persoon.
De tante achter Barbara begrijpt,De tante achter Barbara begrijpen,singular,1,4,De tante achter Barbara begrijpt de persoon.
De tante achter Jim bekritiseert,De tante achter Jim bekritiseren,singular,1,4,De tante achter Jim bekritiseert de persoon.
De tante achter Jim groet,De tante achter Jim groeten,singular,1,4,De tante achter Jim groet de persoon.
De tante achter Jim bewondert,De tante achter Jim bewonderen,singular,1,4,De tante achter Jim bewondert de persoon.
De tante achter Jim kent,De tante achter Jim kennen,singular,1,4,De tante achter Jim kent de persoon.
De tante achter Jim onthoudt,De tante achter Jim onthouden,singular,1,4,De tante achter Jim onthoudt de persoon.
De tante achter Jim observeert,De tante achter Jim observeren,singular,1,4,De tante achter Jim observeert de persoon.
De tante achter Jim vermijdt,De tante achter Jim vermijden,singular,1,4,De tante achter Jim vermijdt de persoon.
De tante achter Jim bemoedigt,De tante achter Jim bemoedigen,singular,1,4,De tante achter Jim bemoedigt de persoon.
De tante achter Jim inspireert,De tante achter Jim inspireren,singular,1,4,De tante achter Jim inspireert de persoon.
De tante achter Jim ontmoedigt,De tante achter Jim ontmoedigen,singular,1,4,De tante achter Jim ontmoedigt de persoon.
De tante achter Jim stimuleert,De tante achter Jim stimuleren,singular,1,4,De tante achter Jim stimuleert de persoon.
De tante achter Jim begrijpt,De tante achter Jim begrijpen,singular,1,4,De tante achter Jim begrijpt de persoon.
De tante achter Bill bekritiseert,De tante achter Bill bekritiseren,singular,1,4,De tante achter Bill bekritiseert de persoon.
De tante achter Bill groet,De tante achter Bill groeten,singular,1,4,De tante achter Bill groet de persoon.
De tante achter Bill bewondert,De tante achter Bill bewonderen,singular,1,4,De tante achter Bill bewondert de persoon.
De tante achter Bill kent,De tante achter Bill kennen,singular,1,4,De tante achter Bill kent de persoon.
De tante achter Bill onthoudt,De tante achter Bill onthouden,singular,1,4,De tante achter Bill onthoudt de persoon.
De tante achter Bill observeert,De tante achter Bill observeren,singular,1,4,De tante achter Bill observeert de persoon.
De tante achter Bill vermijdt,De tante achter Bill vermijden,singular,1,4,De tante achter Bill vermijdt de persoon.
De tante achter Bill bemoedigt,De tante achter Bill bemoedigen,singular,1,4,De tante achter Bill bemoedigt de persoon.
De tante achter Bill inspireert,De tante achter Bill inspireren,singular,1,4,De tante achter Bill inspireert de persoon.
De tante achter Bill ontmoedigt,De tante achter Bill ontmoedigen,singular,1,4,De tante achter Bill ontmoedigt de persoon.
De tante achter Bill stimuleert,De tante achter Bill stimuleren,singular,1,4,De tante achter Bill stimuleert de persoon.
De tante achter Bill begrijpt,De tante achter Bill begrijpen,singular,1,4,De tante achter Bill begrijpt de persoon.
De tante onder John bekritiseert,De tante onder John bekritiseren,singular,1,4,De tante onder John bekritiseert de persoon.
De tante onder John groet,De tante onder John groeten,singular,1,4,De tante onder John groet de persoon.
De tante onder John bewondert,De tante onder John bewonderen,singular,1,4,De tante onder John bewondert de persoon.
De tante onder John kent,De tante onder John kennen,singular,1,4,De tante onder John kent de persoon.
De tante onder John onthoudt,De tante onder John onthouden,singular,1,4,De tante onder John onthoudt de persoon.
De tante onder John observeert,De tante onder John observeren,singular,1,4,De tante onder John observeert de persoon.
De tante onder John vermijdt,De tante onder John vermijden,singular,1,4,De tante onder John vermijdt de persoon.
De tante onder John bemoedigt,De tante onder John bemoedigen,singular,1,4,De tante onder John bemoedigt de persoon.
De tante onder John inspireert,De tante onder John inspireren,singular,1,4,De tante onder John inspireert de persoon.
De tante onder John ontmoedigt,De tante onder John ontmoedigen,singular,1,4,De tante onder John ontmoedigt de persoon.
De tante onder John stimuleert,De tante onder John stimuleren,singular,1,4,De tante onder John stimuleert de persoon.
De tante onder John begrijpt,De tante onder John begrijpen,singular,1,4,De tante onder John begrijpt de persoon.
De tante onder Mike bekritiseert,De tante onder Mike bekritiseren,singular,1,4,De tante onder Mike bekritiseert de persoon.
De tante onder Mike groet,De tante onder Mike groeten,singular,1,4,De tante onder Mike groet de persoon.
De tante onder Mike bewondert,De tante onder Mike bewonderen,singular,1,4,De tante onder Mike bewondert de persoon.
De tante onder Mike kent,De tante onder Mike kennen,singular,1,4,De tante onder Mike kent de persoon.
De tante onder Mike onthoudt,De tante onder Mike onthouden,singular,1,4,De tante onder Mike onthoudt de persoon.
De tante onder Mike observeert,De tante onder Mike observeren,singular,1,4,De tante onder Mike observeert de persoon.
De tante onder Mike vermijdt,De tante onder Mike vermijden,singular,1,4,De tante onder Mike vermijdt de persoon.
De tante onder Mike bemoedigt,De tante onder Mike bemoedigen,singular,1,4,De tante onder Mike bemoedigt de persoon.
De tante onder Mike inspireert,De tante onder Mike inspireren,singular,1,4,De tante onder Mike inspireert de persoon.
De tante onder Mike ontmoedigt,De tante onder Mike ontmoedigen,singular,1,4,De tante onder Mike ontmoedigt de persoon.
De tante onder Mike stimuleert,De tante onder Mike stimuleren,singular,1,4,De tante onder Mike stimuleert de persoon.
De tante onder Mike begrijpt,De tante onder Mike begrijpen,singular,1,4,De tante onder Mike begrijpt de persoon.
De tante onder Bob bekritiseert,De tante onder Bob bekritiseren,singular,1,4,De tante onder Bob bekritiseert de persoon.
De tante onder Bob groet,De tante onder Bob groeten,singular,1,4,De tante onder Bob groet de persoon.
De tante onder Bob bewondert,De tante onder Bob bewonderen,singular,1,4,De tante onder Bob bewondert de persoon.
De tante onder Bob kent,De tante onder Bob kennen,singular,1,4,De tante onder Bob kent de persoon.
De tante onder Bob onthoudt,De tante onder Bob onthouden,singular,1,4,De tante onder Bob onthoudt de persoon.
De tante onder Bob observeert,De tante onder Bob observeren,singular,1,4,De tante onder Bob observeert de persoon.
De tante onder Bob vermijdt,De tante onder Bob vermijden,singular,1,4,De tante onder Bob vermijdt de persoon.
De tante onder Bob bemoedigt,De tante onder Bob bemoedigen,singular,1,4,De tante onder Bob bemoedigt de persoon.
De tante onder Bob inspireert,De tante onder Bob inspireren,singular,1,4,De tante onder Bob inspireert de persoon.
De tante onder Bob ontmoedigt,De tante onder Bob ontmoedigen,singular,1,4,De tante onder Bob ontmoedigt de persoon.
De tante onder Bob stimuleert,De tante onder Bob stimuleren,singular,1,4,De tante onder Bob stimuleert de persoon.
De tante onder Bob begrijpt,De tante onder Bob begrijpen,singular,1,4,De tante onder Bob begrijpt de persoon.
De tante onder Barbara bekritiseert,De tante onder Barbara bekritiseren,singular,1,4,De tante onder Barbara bekritiseert de persoon.
De tante onder Barbara groet,De tante onder Barbara groeten,singular,1,4,De tante onder Barbara groet de persoon.
De tante onder Barbara bewondert,De tante onder Barbara bewonderen,singular,1,4,De tante onder Barbara bewondert de persoon.
De tante onder Barbara kent,De tante onder Barbara kennen,singular,1,4,De tante onder Barbara kent de persoon.
De tante onder Barbara onthoudt,De tante onder Barbara onthouden,singular,1,4,De tante onder Barbara onthoudt de persoon.
De tante onder Barbara observeert,De tante onder Barbara observeren,singular,1,4,De tante onder Barbara observeert de persoon.
De tante onder Barbara vermijdt,De tante onder Barbara vermijden,singular,1,4,De tante onder Barbara vermijdt de persoon.
De tante onder Barbara bemoedigt,De tante onder Barbara bemoedigen,singular,1,4,De tante onder Barbara bemoedigt de persoon.
De tante onder Barbara inspireert,De tante onder Barbara inspireren,singular,1,4,De tante onder Barbara inspireert de persoon.
De tante onder Barbara ontmoedigt,De tante onder Barbara ontmoedigen,singular,1,4,De tante onder Barbara ontmoedigt de persoon.
De tante onder Barbara stimuleert,De tante onder Barbara stimuleren,singular,1,4,De tante onder Barbara stimuleert de persoon.
De tante onder Barbara begrijpt,De tante onder Barbara begrijpen,singular,1,4,De tante onder Barbara begrijpt de persoon.
De tante onder Jim bekritiseert,De tante onder Jim bekritiseren,singular,1,4,De tante onder Jim bekritiseert de persoon.
De tante onder Jim groet,De tante onder Jim groeten,singular,1,4,De tante onder Jim groet de persoon.
De tante onder Jim bewondert,De tante onder Jim bewonderen,singular,1,4,De tante onder Jim bewondert de persoon.
De tante onder Jim kent,De tante onder Jim kennen,singular,1,4,De tante onder Jim kent de persoon.
De tante onder Jim onthoudt,De tante onder Jim onthouden,singular,1,4,De tante onder Jim onthoudt de persoon.
De tante onder Jim observeert,De tante onder Jim observeren,singular,1,4,De tante onder Jim observeert de persoon.
De tante onder Jim vermijdt,De tante onder Jim vermijden,singular,1,4,De tante onder Jim vermijdt de persoon.
De tante onder Jim bemoedigt,De tante onder Jim bemoedigen,singular,1,4,De tante onder Jim bemoedigt de persoon.
De tante onder Jim inspireert,De tante onder Jim inspireren,singular,1,4,De tante onder Jim inspireert de persoon.
De tante onder Jim ontmoedigt,De tante onder Jim ontmoedigen,singular,1,4,De tante onder Jim ontmoedigt de persoon.
De tante onder Jim stimuleert,De tante onder Jim stimuleren,singular,1,4,De tante onder Jim stimuleert de persoon.
De tante onder Jim begrijpt,De tante onder Jim begrijpen,singular,1,4,De tante onder Jim begrijpt de persoon.
De tante onder Bill bekritiseert,De tante onder Bill bekritiseren,singular,1,4,De tante onder Bill bekritiseert de persoon.
De tante onder Bill groet,De tante onder Bill groeten,singular,1,4,De tante onder Bill groet de persoon.
De tante onder Bill bewondert,De tante onder Bill bewonderen,singular,1,4,De tante onder Bill bewondert de persoon.
De tante onder Bill kent,De tante onder Bill kennen,singular,1,4,De tante onder Bill kent de persoon.
De tante onder Bill onthoudt,De tante onder Bill onthouden,singular,1,4,De tante onder Bill onthoudt de persoon.
De tante onder Bill observeert,De tante onder Bill observeren,singular,1,4,De tante onder Bill observeert de persoon.
De tante onder Bill vermijdt,De tante onder Bill vermijden,singular,1,4,De tante onder Bill vermijdt de persoon.
De tante onder Bill bemoedigt,De tante onder Bill bemoedigen,singular,1,4,De tante onder Bill bemoedigt de persoon.
De tante onder Bill inspireert,De tante onder Bill inspireren,singular,1,4,De tante onder Bill inspireert de persoon.
De tante onder Bill ontmoedigt,De tante onder Bill ontmoedigen,singular,1,4,De tante onder Bill ontmoedigt de persoon.
De tante onder Bill stimuleert,De tante onder Bill stimuleren,singular,1,4,De tante onder Bill stimuleert de persoon.
De tante onder Bill begrijpt,De tante onder Bill begrijpen,singular,1,4,De tante onder Bill begrijpt de persoon.
De tante naast John bekritiseert,De tante naast John bekritiseren,singular,1,4,De tante naast John bekritiseert de persoon.
De tante naast John groet,De tante naast John groeten,singular,1,4,De tante naast John groet de persoon.
De tante naast John bewondert,De tante naast John bewonderen,singular,1,4,De tante naast John bewondert de persoon.
De tante naast John kent,De tante naast John kennen,singular,1,4,De tante naast John kent de persoon.
De tante naast John onthoudt,De tante naast John onthouden,singular,1,4,De tante naast John onthoudt de persoon.
De tante naast John observeert,De tante naast John observeren,singular,1,4,De tante naast John observeert de persoon.
De tante naast John vermijdt,De tante naast John vermijden,singular,1,4,De tante naast John vermijdt de persoon.
De tante naast John bemoedigt,De tante naast John bemoedigen,singular,1,4,De tante naast John bemoedigt de persoon.
De tante naast John inspireert,De tante naast John inspireren,singular,1,4,De tante naast John inspireert de persoon.
De tante naast John ontmoedigt,De tante naast John ontmoedigen,singular,1,4,De tante naast John ontmoedigt de persoon.
De tante naast John stimuleert,De tante naast John stimuleren,singular,1,4,De tante naast John stimuleert de persoon.
De tante naast John begrijpt,De tante naast John begrijpen,singular,1,4,De tante naast John begrijpt de persoon.
De tante naast Mike bekritiseert,De tante naast Mike bekritiseren,singular,1,4,De tante naast Mike bekritiseert de persoon.
De tante naast Mike groet,De tante naast Mike groeten,singular,1,4,De tante naast Mike groet de persoon.
De tante naast Mike bewondert,De tante naast Mike bewonderen,singular,1,4,De tante naast Mike bewondert de persoon.
De tante naast Mike kent,De tante naast Mike kennen,singular,1,4,De tante naast Mike kent de persoon.
De tante naast Mike onthoudt,De tante naast Mike onthouden,singular,1,4,De tante naast Mike onthoudt de persoon.
De tante naast Mike observeert,De tante naast Mike observeren,singular,1,4,De tante naast Mike observeert de persoon.
De tante naast Mike vermijdt,De tante naast Mike vermijden,singular,1,4,De tante naast Mike vermijdt de persoon.
De tante naast Mike bemoedigt,De tante naast Mike bemoedigen,singular,1,4,De tante naast Mike bemoedigt de persoon.
De tante naast Mike inspireert,De tante naast Mike inspireren,singular,1,4,De tante naast Mike inspireert de persoon.
De tante naast Mike ontmoedigt,De tante naast Mike ontmoedigen,singular,1,4,De tante naast Mike ontmoedigt de persoon.
De tante naast Mike stimuleert,De tante naast Mike stimuleren,singular,1,4,De tante naast Mike stimuleert de persoon.
De tante naast Mike begrijpt,De tante naast Mike begrijpen,singular,1,4,De tante naast Mike begrijpt de persoon.
De tante naast Bob bekritiseert,De tante naast Bob bekritiseren,singular,1,4,De tante naast Bob bekritiseert de persoon.
De tante naast Bob groet,De tante naast Bob groeten,singular,1,4,De tante naast Bob groet de persoon.
De tante naast Bob bewondert,De tante naast Bob bewonderen,singular,1,4,De tante naast Bob bewondert de persoon.
De tante naast Bob kent,De tante naast Bob kennen,singular,1,4,De tante naast Bob kent de persoon.
De tante naast Bob onthoudt,De tante naast Bob onthouden,singular,1,4,De tante naast Bob onthoudt de persoon.
De tante naast Bob observeert,De tante naast Bob observeren,singular,1,4,De tante naast Bob observeert de persoon.
De tante naast Bob vermijdt,De tante naast Bob vermijden,singular,1,4,De tante naast Bob vermijdt de persoon.
De tante naast Bob bemoedigt,De tante naast Bob bemoedigen,singular,1,4,De tante naast Bob bemoedigt de persoon.
De tante naast Bob inspireert,De tante naast Bob inspireren,singular,1,4,De tante naast Bob inspireert de persoon.
De tante naast Bob ontmoedigt,De tante naast Bob ontmoedigen,singular,1,4,De tante naast Bob ontmoedigt de persoon.
De tante naast Bob stimuleert,De tante naast Bob stimuleren,singular,1,4,De tante naast Bob stimuleert de persoon.
De tante naast Bob begrijpt,De tante naast Bob begrijpen,singular,1,4,De tante naast Bob begrijpt de persoon.
De tante naast Barbara bekritiseert,De tante naast Barbara bekritiseren,singular,1,4,De tante naast Barbara bekritiseert de persoon.
De tante naast Barbara groet,De tante naast Barbara groeten,singular,1,4,De tante naast Barbara groet de persoon.
De tante naast Barbara bewondert,De tante naast Barbara bewonderen,singular,1,4,De tante naast Barbara bewondert de persoon.
De tante naast Barbara kent,De tante naast Barbara kennen,singular,1,4,De tante naast Barbara kent de persoon.
De tante naast Barbara onthoudt,De tante naast Barbara onthouden,singular,1,4,De tante naast Barbara onthoudt de persoon.
De tante naast Barbara observeert,De tante naast Barbara observeren,singular,1,4,De tante naast Barbara observeert de persoon.
De tante naast Barbara vermijdt,De tante naast Barbara vermijden,singular,1,4,De tante naast Barbara vermijdt de persoon.
De tante naast Barbara bemoedigt,De tante naast Barbara bemoedigen,singular,1,4,De tante naast Barbara bemoedigt de persoon.
De tante naast Barbara inspireert,De tante naast Barbara inspireren,singular,1,4,De tante naast Barbara inspireert de persoon.
De tante naast Barbara ontmoedigt,De tante naast Barbara ontmoedigen,singular,1,4,De tante naast Barbara ontmoedigt de persoon.
De tante naast Barbara stimuleert,De tante naast Barbara stimuleren,singular,1,4,De tante naast Barbara stimuleert de persoon.
